icd_11_id	name	icd_11_code
1972828925	Methiocarb	XM9Y05
1270383361	Gas oil	XM4RN1
935096882	Mecoprop-P	XM0QY2
1602249084	Nitrobenzene vapor	XM2VA4
1253779861	Ethiofencarb	XM8FU1
810671588	Carbofuran	XM7A68
1538091485	Benomyl	XM2WG5
1241433026	Oxamyl	XM0DL6
46789146	Azinphos-methyl	XM7H46
1832405171	Cadusafos	XM2JZ1
368544296	Butocarboxim	XM0ZT6
637193249	Aldicarb	XM0HS9
1296258558	Thiofanox	XM3358
1911514661	Carbon monoxide from incomplete combustion of liquefied petroleum gas	XM5XY1
1608286766	Chlorthion	XM5566
1695139014	Carbophenothion	XM8AZ4
890836857	Chlorfenvinphos	XM20D7
672831290	Chlorethoxyfos	XM3DK0
1167834356	Chlorpyrifos	XM3QX6
691256539	Propoxur	XM79F9
1847877431	Fuberidazole	XM0ZM1
1616306488	Coumaphos	XM8WL8
2020109	Chlormephos	XM4RG9
1350627884	Diazinon	XM6AY4
1347176530	Azinphos-ethyl	XM7RX0
2143291524	Dicrotophos	XM5UL4
721831693	Dicapthon	XM26D3
2140868148	Carbon monoxide from incomplete combustion of utility natural gas	XM6708
175541489	Dimethoate	XM58G9
1103352412	Dimefox	XM5Q52
1329551734	Dioxathion	XM3494
1131635886	Methomyl	XM2CU6
788451981	Dimetilan	XM56E1
1564389636	Heptenophos	XM7TZ6
1436393276	Hexaethyl tetraphosphate	XM5G36
76154845	Fenthion	XM7SU5
291164458	Famphur	XM7818
260970865	EPN	XM5BC5
174050847	Leptophos	XM6A89
537024929	Demeton	XM5F29
237617166	Mecarbam	XM5406
24285789	Naled	XM0US9
1254608118	Dichlorvos	XM03V8
120403785	Isoxathion	XM5JS5
1063200826	Omethoate	XM2D86
936535741	Methamidophos	XM56W1
1789938772	Mevinphos	XM8ZT2
288815477	Mipafox	XM4197
1831082082	Methidathion	XM83J2
1873617220	Paraoxon	XM7LW0
1441904483	Monocrotophos	XM27J3
878449863	Malathion insecticide	XM0G23
1140205964	Phosphamidon	XM3QY4
1069619096	Tebupirimfos	XM7LH6
1427336612	Phorate	XM20V2
611604402	Propetamphos	XM6YG2
1698130245	Thiometon	XM72Q5
381280195	Terbufos	XM2QB5
1468081670	TEPP	XM6P90
1443405764	Phosfolan	XM2324
1688813546	Parathion	XM14N6
972629357	Prothoate	XM7GK7
325585069	Thionazin	XM4T49
203102601	DDT	XM9EL1
1406748842	Chlordane	XM12L2
1059385096	Triazophos	XM2AH6
900286564	Vamidothion	XM9FN4
1725861088	Aldrin	XM5Y08
466637847	Demephion	XM6L87
2088520342	Quinalphos	XM7UW2
1792755292	Chlorthiophos	XM2MP2
1770192094	Schradan	XM0TB4
422122943	Dieldrin	XM5U23
1069413115	Disulfoton	XM9SP5
578871099	Endosulfan	XM5C19
1445059882	Isobenzan	XM5642
689634869	Endrin	XM6ZU9
376792509	Kelevan	XM4H89
90310995	Dicofol	XM2CK5
1705931960	Parathion-methyl	XM1YY0
825053576	Sulfotep	XM1E56
1175370764	Mirex	XM5NU4
982113541	Ethion	XM7X81
1352302567	Lindane	XM16G7
2014144212	Paradichlorobenzene	XM3XK2
1009316355	Trichloronate	XM13H5
1795008375	Chlorobenzilate	XM7JD5
724051892	Oxydemeton-methyl	XM48D2
333904435	Strobane	XM4FV5
1667518910	Toxaphene	XM91D0
1169358362	Fluorophosphate insecticide	XM5KA2
2145995374	Mephosfolan	XM9R34
1806706011	Ethoprophos	XM9F71
209724029	Allethrin insecticide	XM27C9
741265867	Deltamethrin	XM3BQ7
1983731592	Pentachlorophenol	XM32P2
1497441966	Flucythrinate	XM6H26
2031804600	Tetramethrin	XM1MW0
57551717	Cyhalothrin	XM8HR7
1757165648	Cyphenothrin	XM3Y88
912912145	Cypermethrin	XM1MQ5
984631300	Tefluthrin	XM5QE0
1767608264	Bifenthrin	XM79U4
1718416838	Fenpropathrin	XM1Z58
1826706090	Fenvalerate	XM9JZ0
666169541	Permethrin	XM7461
2046434418	Esfenvalerate	XM76R8
1843796472	Cyfluthrin	XM7YT2
1351624133	Tralomethrin	XM2H33
471677505	Heptachlor	XM2JS5
809365360	Prallethrin	XM4AC0
421186462	Trochanteric region	XA4TQ2
543319774	Upper medial surface of thigh	XA9ZB4
209226414	Aedes	XM95T4
116731330	Anopheles	XM7VF0
247910170	Heel	XA5HK0
855726194	Lateral surface of lower leg	XA4RR4
43182145	Cheese cheddar type	XM5GA5
861231558	Culex	XM0ZZ8
1958188371	Cheese mold type	XM3FK1
1503162725	Skin of calf	
491885042	Posterior surface of lower leg	XA0LQ2
606682290	Medial surface of lower leg	XA15P0
2107227748	Trout	XM64N8
223960329	Tuna	XM3QU9
543885842	Sardine	XM8Y82
502845105	Salmon	XM8Q65
1468424506	Codfish	XM6BL6
719760766	Halibut	XM31E6
1152904441	American cockroach	XM27E1
1880905153	Dorsal surface of forefoot	XA81Z3
1731473665	Interdigital web space of foot	XA1FL5
49090369	Plantar surface of forefoot	XA6KE9
1347318912	Dorsal surface of midfoot	XA02P2
1003902257	Great toe	XA2RP7
754856433	Second toe	XA8ZZ3
1605446036	Toenail	XA9E36
1885315825	Plantar surface of toe	XA9LJ5
1227296689	Dorsal surface of toe	XA7J49
361143473	Third toe	XA0SP3
1024856660	Skin of toe	
769712024	Fifth toe	XA42W4
45021297	Fourth toe	XA4KK7
392349442	Plantar skin	
1162819802	Lateral border of foot	XA9Y82
1578068849	Side of toe	XA14Y9
750634689	Arch of foot	XA3T29
597130628	Skin of popliteal space	
1382505498	Medial border of foot	XA3WM8
452671086	Thumb	XA8DJ6
1690079375	Submandibular region	XA0MP5
1939141711	Submental region	XA5TZ1
1095703574	Lateral retromalleolar region	XA41K4
939365736	Distal palm	XA00D7
1000728679	Medial supramalleolar region	XA87M9
8077482	Suprasternal notch	XA8RA2
784246463	Lateral supramalleolar region	XA1D83
1823823558	Ring finger	XA06X8
1058569817	Medial retromalleolar region	XA1SM7
1158467560	Proximal palm	XA3FJ0
1457773188	Goat milk	XM4Y68
2008478303	Knuckles	XA3T43
639782753	Side of finger	XA4HZ3
550891944	Central palm	XA50E4
806667718	Middle finger	XA0Y38
15105170	Index finger	XA6NZ0
508523179	Skin of perineum	
976865041	Fourth interdigital web space of hand	XA3WG2
1621005983	Little finger	XA5EN3
771082508	Skin of upper arm	
309316639	Tips of fingers	XA7GT9
1547499572	Cow milk	XM6RB2
1722117937	Skin of hand	
1976891156	First interdigital web space of hand	XA1BR6
1754619491	Skin of forearm	
438652349	Second interdigital web space of hand	XA5PY9
344934694	Scrotum	XA8MT4
206602481	Temporal scalp margin	XA26C1
460907569	Frontal scalp margin	XA0WG9
1624226252	Third interdigital web space of hand	XA4012
2124536433	Occipital scalp margin	XA3EK3
1770634929	Parietal scalp margin	XA93S9
334241346	Upper inner quadrant of breast	XA3LS6
442894934	Upper outer quadrant of breast	XA2Q54
79985282	Lower outer quadrant of breast	XA94U2
1457022514	Inguinal canal	XA00B4
1832289433	Areola	XA2JK3
1035786178	Lower inner quadrant of breast	XA0VX8
472261609	Ala nasi	XA32Q9
263290113	Dorsum of nose	XA5YP3
2048843865	Nipple	XA5MC5
1471140905	Nostril	XA1B05
919195713	Tip of nose	XA56T3
412686785	Lateral side wall of nose	XA9JN5
13424608	Perioral region	XA1A48
608198862	Chin	XA2C62
119900018	Lateral forehead	XA1Z38
950703353	Periorbital region	XA0SB3
396837934	Lip	XA8JD4
1972509547	External nose	
33429784	Paramedian forehead	XA1UW4
1046293042	Central forehead	XA9SG2
1785217857	Root of nose	XA0LR7
695553778	Glabella	XA90D8
1414408665	Axillary tail of breast	XA3PG5
2046762409	Upper cheek	XA5KE9
1970791419	Skin of head	
1303551703	Paranasal region	XA3ZL3
1520106007	Lower cheek	XA7207
1130777881	Lactiferous ducts	XA85A1
1859615081	Central cheek	XA6C41
480467040	Granulocytes	XA2WC0
903912423	Skin of breast	
671943795	Right hepatic duct	XA6M95
1017264551	Infrascapular region	XA8NK1
1873892684	Skin of chest wall	
1896461648	Skin of axilla	
1728431334	Left hepatic duct	XA89K4
97328296	Macrophages	XA9DP6
108895453	Anterior thoracic region	XA00R3
691256124	Lateral thoracic region	XA7884
577065871	Common hepatic duct	XA96K1
533192217	Scapular region	XA3WD7
1672577357	Skin of thoracic wall	
149928665	Interscapular region	XA9LN5
1429960002	Lymphocytes	XA8YQ2
1330482498	Umbilicus	XA3MT8
1431130446	Skin of infraclavicular region	
273356412	Lower thoracic paraspinal region	XA6RF2
2062046066	Skin of chest	
1871667908	Epigastrium	XA8ZL8
1910272176	Posterior lumbar region	XA8FK6
698151277	Periampullary	
863259241	Coccygeal area	XA6DS1
1603057968	Sacral region	XA2UC8
2034058860	Hypogastrium	XA6N20
1948870691	Atlantoaxial joint	XA7EM1
2013440124	Costochondral joint	XA30Q4
614677372	Temporomandibular joint	XA2SM2
1719130268	Suprascapular region	XA3PG8
128017722	Monocytes	XA46Q2
183759612	Atlantooccipital joint	XA65F2
1286173258	Iliac region	XA0NH8
1670051326	Sternocostal joint	XA83N6
1848123832	Skin of abdominal wall	
2071013262	Skin of umbilicus	
1976688394	Hypochondrium	XA3TD4
1377385364	Facet joint	XA0ZE4
1448239612	Costovertebral joint	XA0892
1098515772	Costotransverse joint	XA7AR2
1617156054	Skin of groin	
1727272048	Lumbar paraspinal region	XA7ZW8
1297204579	Anterior atlantooccipital ligament	XA4XK9
114832035	Apical odontoid ligament	XA3K95
741851403	Interarticular ligament	XA3ZW3
1590074251	Intertransverse ligament	XA9NZ1
926180756	Anterior longitudinal ligament	XA9F16
848671197	Sphenomandibular ligament	XA4FR7
1888899595	Interspinal ligament	XA9M15
40306827	Ligamentum nuchae	XA6RG7
680065827	Lateral atlantooccipital ligament	XA97L7
991929803	Ligamenta flava	XA72L3
58320620	Intervertebral fibrocartilage ligament	XA5180
1067491299	Occipitoaxial ligament	XA3J99
300963427	Temporomandibular ligament	XA4WJ7
154135855	Hyoepiglottic ligament	XA3JR5
528559059	Thyrohyoid ligament	XA33F9
2107866165	Posterior atlantoaxial ligament	XA1CC5
1138733116	Cricopharyngeal ligament	XA6B16
637803919	Cricotracheal ligament	XA3BV9
1787500789	Transverse ligament of the atlas	XA8389
633197853	Stylomandibular ligament	XA4WM3
357526603	Supraspinal ligament	XA7WU3
1517920675	Posterior atlantooccipital ligament	XA80K5
340886060	Posterior longitudinal ligament	XA8E20
1661013219	Anterior atlantoaxial ligament	XA68Z9
1832890812	Vestibular ligament	XA4KB2
60967491	Cricothyroid ligament	XA4051
1739724504	Thyroepiglottic ligament	XA56S4
1740519115	Articular capsules	XA3XV5
1226481421	Interarticular sternocostal ligament	XA70A1
1389237648	Vocal ligament	XA6928
422170343	Cricoarytenoid ligament	XA9XG3
391521938	Ligament of the knee	XA8P38
1732925069	Anterior costotransverse ligament	XA70E9
1801557716	Iliolumbar ligament	XA4356
1580399565	Costoxiphoid ligament	XA2S05
2102860915	Interchondral ligament	XA8D15
1705475090	Ligament of the ankle or foot	XA2F70
1921980626	Ligament of the hip	XA1A66
1160863572	Anterior intersternal ligament	XA0QM2
1865075900	Radiate ligament	XA8RC0
1533497284	Costotransverse ligament	XA5G44
1280256772	Anterior ligament of the spine	XA8V32
1885483597	Radiate sternocostal ligament	XA43Z7
1188078244	Hip joint	XA4XS4
355147270	Joint of the foot	XA22T0
2000483733	Ankle joint	XA27P3
751018317	Ligament of the neck of the rib	XA6ZD7
555473820	Posterior wall of hypopharynx	
364579853	Ligament of the tubercle of the rib	XA81P3
1005307277	Posterior costotransverse ligament	XA4A37
43215053	Lumbocostal ligament	XA8B33
1786738867	Posterior intersternal ligament	XA26A7
1660533706	Anterior abdominal wall	XA4SN6
911777029	Pyloric canal	
1712472710	Interarytenoid fold	
1412451925	Pyloric antrum	XA4EC5
1574110781	Knee joint	XA8RL1
598848067	Polyarticular	XA3FU7
2029439036	Sacrococcygeal joint	XA70B6
246982804	Lumbosacral joint	XA5A04
935331284	Anterior sacroiliac ligament	XA10C4
1677028517	Ligamentum teres of the Liver	XA1NT7
489682556	Interosseous sacroiliac ligament	XA02T6
679254885	Posterior pubic ligament	XA92G5
66023439	Oligoarticular	XA1CK9
428919892	Sacroiliac joint	XA3T32
1960642661	Anterior pubic ligament	XA5S21
103568101	Arcuate pubic ligament	XA9621
1302701349	Broad ligament of the uterus	XA0EJ9
1536372612	Interarticular ligament of the pelvis	XA46Z2
346415724	Posterior sacroiliac ligament	XA6RS4
1519239653	Round ligament of uterus	XA23X3
168268476	Sacrotuberous ligament	XA6396
1876864252	Sacrococcygeal ligament	XA8GZ2
863977468	Sacrospinous ligament	XA8J68
1768750843	Wrist joint	XA64C3
320703950	Superior tracheobronchial lymph node	XA2JX0
1916678712	Uterosacral ligament	XA2NB2
1676501535	Joints of the hand	XA62V5
1364152594	Elbow joint	XA69H4
82298010	Bronchopulmonary lymph node	XA96Z0
147588291	Posterior mediastinal visceral lymph node	XA7571
719727487	Shoulder joint	XA05J7
969187352	Subscapular lymph node	XA9R12
1062535077	Uterine ligament	XA4T57
732554109	Pulmonary lymph node	XA9QW9
1544897881	Inferior tracheobronchial lymph node	XA1PA1
1287342916	Pubic symphysis	XA1UP6
716639514	Tracheal lymph node	XA3194
535060483	Anterior mediastinal visceral lymph node	XA5HA3
285488677	Superior pubic ligament	XA68K7
787268824	Intermediate lymph node	XA2UJ4
898601745	Parametrial lymph node	XA3QA5
1788420605	scalenus minimus tendon	XA7NL5
1919500700	Interosseous membrane of forearm	XA6SA0
395602328	Subclavicular axillary lymph node	XA1N88
1110280623	Epitrochlear lymph node	XA5183
503033770	Femoral lymph node	XA5130
1289529914	Superficial inguinal lymph node	XA1114
810464256	Subclavian lymphatic trunk	XA9CD6
1407290557	scalenus medius tendon	XA7XV7
12324184	Pectoral lymph node	XA63L4
1260742966	Internal iliac lymph node	XA0TJ6
1701131032	Lateral axillary lymph node	XA6NK2
1973684090	Anterior tibial lymph node	XA3X71
443625892	Ligament of the elbow	XA5Y12
1918747766	Common iliac lymph node	XA1MS6
1178586650	Ileocecal valve	XA3VB0
11312886	External iliac lymph node	XA8M66
2141720548	Ligament of the wrist and hand	XA9Y28
27452209	Subinguinal lymph node	XA4RT0
1717636182	Ileocecal junction	XA4F42
873459633	Junctional zone of tongue	XA8SX3
462193783	Base of tongue	XA25G3
903630327	Body of tongue	XA8Q87
1967461412	Uterine paracervical lymph node	XA5M72
2119547447	Dorsal surface of tongue	XA1V27
1796590376	Border of tongue	XA4DB6
972524974	Ventral surface of tongue	XA8FK4
847420636	Alveololingual sulcus	XA69M6
564649693	Anterior floor of mouth	
798486415	Lateral floor of mouth	
2062188575	Palatal mucosa	XA00H5
1012292065	Soft palate	XA8HL5
523484767	Hard palate	XA4527
1841489119	Mucosa of floor of mouth	XA8CF9
710988614	Tonsillar fossa	XA46Z4
2106217551	Junction of hard and soft palate	
457536653	Glossopalatine arch	XA9A13
729693473	Uvula	XA2993
890617101	Pharyngopalatine arch	XA3021
11325971	Other and unspecified parts of tongue	XA9RP1
1799572494	Upper alveolar mucosa	XA2C94
1540823032	Lower alveolar mucosa	XA96F2
64436104	Upper rectum	XA41Y4
1974020566	Frenulum of upper lip	
1325901840	Upper alveolar ridge mucosa	XA7DA0
1773375176	Rectal ampulla	
1020159779	Ligament of the shoulder	XA93X9
1154082941	scalenus anterior tendon	XA45L1
1917671384	Central axillary lymph node	XA8HY4
635122949	Lateral sacral lymph node	XA1EN9
1607743974	Median sacral lymph node	XA86R4
1614204137	Descending colon and splenic flexure of colon	XA7177
453411773	Descending colon	XA2G13
1431962259	Ascending colon and right flexure of colon	XA25P9
1657800581	Lower alveolar ridge mucosa	XA8C21
426130305	Upper right 2nd molar, deciduous	XA2GE5
1228384175	Lower rectum	XA1LM5
1777850685	Ascending colon	XA3AL5
204400509	Splenic flexure of colon	XA1PY9
328294343	Hepatic flexure of colon	XA95L3
2128592381	Transverse colon	XA49U1
894847549	Sigmoid colon	XA8YJ9
720455085	Rectosigmoid junction	XA33J5
642454303	Inferolateral buccal sulcus	XA5MG3
1025695619	Upper right 1st molar, deciduous	XA7ZT9
1136263363	Middle rectum	XA2P23
108929195	Upper right  lateral incisor, deciduous	XA2XZ5
202800983	Upper right central incisor, deciduous	XA3BG3
2108297302	Lower left 2nd molar, deciduous	XA8NE2
126639705	Upper left central incisor, deciduous	XA4ZQ5
1046395396	Lower left  lateral incisor, deciduous	XA8MH6
1146205925	Lower left central incisor, deciduous	XA2RW5
835612792	Labial surface of tooth	XA4UP2
952796991	Lower right  lateral incisor, deciduous	XA1W31
245492722	Buccal surface of tooth	XA6DE2
719654900	Incisal surface of tooth	XA3W20
675436137	Lower left canine, deciduous	XA8QV7
1043705868	Mesial surface of tooth	XA5Z48
1122814258	Upper left canine, deciduous	XA98V8
1120242656	Lower right central incisor, deciduous	XA6TB6
1133653343	Superolateral buccal sulcus	XA6WJ3
1126086594	Upper left 2nd molar, deciduous	XA2BD4
1270971545	Distal surface of tooth	XA5ML5
1824551632	Lower right 1st molar, deciduous	XA36B2
510358088	Lingual surface of tooth	XA8M68
578325577	Upper left 1st molar, deciduous	XA85K7
924321187	Lower right canine, deciduous	XA8KQ7
1939480838	Lower left 1st molar, deciduous	XA55D8
270566438	Occlusal surface of tooth	XA5DM8
1626353644	Frenulum of lower lip	
1596476595	Proximal surface of tooth	XA3HD5
2108769597	scalenus posterior tendon	XA9HH7
1232529470	Upper right canine, deciduous	XA06P0
1620542411	Pulp	XA5B71
1839377909	Enamel	XA5R09
233046437	Upper left lateral incisor, deciduous	XA9QP7
1678053599	Upper right 2nd molar	XA0BR9
2009065227	Cementum	XA4KC7
1361811013	Upper right  lateral incisor	XA3QH3
1849953741	Upper right canine	XA0LE1
1139958901	Periapical tissue	XA2CA1
2123273339	Upper right 2nd bicuspid	XA45K9
722327626	Upper right 3rd molar	XA5306
1198448711	Superior labial sulcus	XA2151
1901860583	Upper right 1st molar	XA0TL3
1423573173	Dentin	XA6FX3
1523216505	Upper right 1st bicuspid	XA64J5
1346798727	Inferior labial sulcus	XA52Q7
1216648910	Lower right 2nd molar, deciduous	XA6F50
1364218231	Upper left 2nd molar	XA1YK1
1357949529	Upper left central incisor	XA9P69
1519973797	Lower right 1st molar	XA5M57
614768102	Upper left  lateral incisor	XA0MG2
1521596235	Upper left 2nd bicuspid	XA5Z15
549370796	Upper left 1st bicuspid	XA3EF6
1709059267	Upper left 1st molar	XA2GW7
536371916	Lower right 3rd molar	XA8YF6
723819172	Upper right central incisor	XA43X2
1993722314	Lower left central incisor	XA7B54
152582241	Lower right canine	XA95A1
965501851	Lower left 3rd molar	XA0XB1
416672393	Lower left  lateral incisor	XA4B13
1020479083	Lower left 1st molar	XA6R23
2092799542	Lower left 2nd bicuspid	XA80S2
912187655	Lower left 2nd molar	XA8YV5
520825881	Tibia	XA44U1
85354215	Fibula	XA3KT5
435983056	Patella	XA4T36
1491791024	Tarsal bone	XA7NN4
1175515380	Lower right  lateral incisor	XA8660
1282977544	Lower right 1st bicuspid	XA47C4
1006554672	Lower right 2nd bicuspid	XA26X2
1649677558	Lower right central incisor	XA5NT8
72056752	Phalanx of the foot	XA39M2
325262192	Metatarsal bone	XA6VH2
96129380	Adductor minimus muscle	
759525864	Humerus	XA2XL4
361774384	Lower right 2nd molar	XA5CA4
2041827588	Lower left canine	XA8P88
1091984320	Bones of the shoulder girdle	XA2AL0
14711272	Upper left canine	XA2LF2
1060675873	Metacarpal bone	XA3YX4
192567528	Upper left 3rd molar	XA8328
1261828760	Inferior cervical lymph node	XA4R20
645414567	Subparotid lymph node	XA1Q47
1291230721	Superficial parotid lymph node	XA85E1
1830316639	Lateral cervical lymph node	XA1W79
1895435407	Ulna	XA5007
255752241	Radius	XA3WG1
918231447	Lower left 1st bicuspid	XA1SQ7
690828214	Deep parotid lymph node	XA07P4
623242207	Phalanx of the hand	XA3PA7
983135600	Femur	XA6BA0
1995599360	Deep cervical lymph node	XA9PW0
228385306	Jugulodigastric lymph node	XA6HG6
1558838800	Superficial cervical lymph node	XA7N00
2038724831	Carpal bones	XA09H2
1270979280	Superior deep cervical lymph node	XA6AC0
136902439	Deep facial lymph node	XA2S79
1921942507	Sublingual lymph node	XA8027
1641679168	Inferior deep cervical lymph node	XA3S48
640109979	Long head of biceps brachii tendon	XA2UD9
905966573	Retroaortic lymph node	XA0TK3
1851292761	Bones of middle ear	XA6EQ1
703099594	Cranial Bones	XA1RZ4
1399556983	Pelvis	XA8Y23
480847577	Rib	XA5TK7
1014360059	Suprarenal lymph node	XA7DX9
1192143213	Lateral aortic lymph node	XA6KK3
1302669122	Vertebra	XA7MS2
2121663533	Preaortic lymph node	XA4WV3
1757281176	Facial bones	XA3Y16
22446967	Buccinator lymph node	XA1SG7
823077211	Short head of biceps brachii tendon	XA0FB1
1761166931	Intervertebral disc or space	XA02R1
893767926	Ceruminal gland	XA5K66
11416670	Third cervical spinal nerve	XA7LF0
1517197905	External auditory meatus	XA5GS5
1118689162	First sacral spinal nerve	XA2E82
28367417	Eighth cervical spinal nerve	XA3XK7
952661881	Fifth cervical spinal nerve	XA06Q1
887338786	First cervical spinal nerve	XA9DY6
634489753	Sternum	XA6NB3
1434825546	Second sacral spinal nerve	XA9V46
600560610	Second cervical spinal nerve	XA1LR0
803214265	Sixth cervical spinal nerve	XA26W5
1487969654	Fifth sacral spinal nerve	XA73B4
826434415	Second lumbar spinal nerve	XA0VF5
504120458	Third lumbar spinal nerve	XA9178
644482991	First lumbar spinal nerve	XA1471
1828527626	Third sacral spinal nerve	XA74E6
2077588170	Fourth sacral spinal nerve	XA25F0
153362506	Fourth lumbar spinal nerve	XA6N66
696331958	Helix of pinna	XA6B58
811371786	Fifth lumbar spinal nerve	XA7VL6
865887306	Triangular fossa of pinna	XA3RC6
483541935	Concha of pinna	XA8W55
631959279	Antitragus of pinna	XA7RR9
1847793967	Posterior surface of pinna	XA3S47
1081331887	Earlobe	XA0TW7
847415855	Intertragic notch of pinna	XA5VK5
200943471	Tragus of pinna	XA2N71
615776394	Antihelix	XA7V14
1933672633	First thoracic spinal nerve	XA2QF3
1465627759	Retroauricular sulcus	XA4DV9
1245261305	Second thoracic spinal nerve	XA1K85
1767688775	Fifth thoracic spinal nerve	XA48M5
1504604945	Ninth thoracic spinal nerve	XA64N5
1561413945	Third thoracic spinal nerve	XA0DY5
1317410769	Eighth thoracic spinal nerve	XA2VJ9
1624694353	Sixth thoracic spinal nerve	XA4GT3
1014451537	Tenth thoracic spinal nerve	XA5AZ7
727656849	Eleventh thoracic spinal nerve	XA6369
2121576071	Fourth thoracic spinal nerve	XA7BM1
1573295973	Second thoracic nerve root	XA8933
1257173925	First thoracic nerve root	XA22C5
495841364	Eighth thoracic nerve root	XA2UY4
304579793	Twelfth thoracic spinal nerve	XA7QX3
178623636	Seventh thoracic nerve root	XA1VM6
620059924	Fifth thoracic nerve root	XA8DN4
1954483787	Fourth lumbar nerve root	XA2ZQ7
457951625	Preauricular lymph node	XA56J5
1969348652	First lumbar nerve root	XA8VX2
870136276	Sixth thoracic nerve root	XA1AB6
1443104660	Eleventh thoracic nerve root	XA61G0
1093428052	Twelfth thoracic nerve root	XA76V2
1292346123	Third lumbar nerve root	XA4N03
1666673291	Fifth lumbar nerve root	XA5W91
391220930	Third cervical nerve root	XA2MT0
377415607	Mandibular lymph node	XA8DW7
394678430	Fourth cervical spinal nerve	XA1QX0
2123560905	Posterior auricular lymph node	XA91C5
7989762	Second cervical nerve root	XA15A2
38690952	Anterior jugular node	XA6YX2
1513080779	Second lumbar nerve root	XA9BK9
1870441172	Tenth thoracic nerve root	XA2VK2
2013182609	Seventh thoracic spinal nerve	XA0RA9
2006183675	Jugulo-omohyoid lymph node	XA5A75
379109113	Seventh cervical spinal nerve	XA4WT3
2124640475	Third thoracic nerve root	XA2EK5
941599013	Fourth cervical nerve root	XA36V3
685677899	Second sacral nerve root	XA4PP9
1770722331	Fourth thoracic nerve root	XA6NV1
1073150347	Third sacral nerve root	XA32J7
1350440641	Long head of the biceps brachii muscle	XA0481
296103947	First sacral nerve root	XA4HY7
23528549	Seventh cervical nerve root	XA5BL9
792186341	Fifth cervical nerve root	XA87U1
2018823700	Ninth thoracic nerve root	XA8QS1
196836085	Fifth sacral nerve root	XA7BN5
1690188325	Eighth cervical nerve root	XA0245
1196847617	Short head of the biceps brachii muscle	XA3J17
1833820655	Palmar interossei of the hand muscle	XA5055
374300837	Sixth cervical nerve root	XA8YT7
479403573	Fourth sacral nerve root	XA0WH3
1412779183	Dorsal interossei of the hand muscle	XA2QW3
579816513	Supraspinatus muscle	XA74P3
381865791	Teres minor muscle	XA3CP1
1100739622	Lateral cord of brachial plexus	XA9PG2
357199537	Pharyngeal plexus	XA9LV7
39979633	Pharyngeal branch of vagus nerve	XA8F53
1170226664	Auricular branch of vagus nerve	XA0P44
589041086	First cervical nerve root	XA53S6
42400149	Medial cord of brachial plexus	XA7UA9
390160178	Recurrent laryngeal nerve	XA0VX9
2014787874	External laryngeal nerve	XA9LP4
741524465	Pharyngeal branches of glossopharyngeal nerve	XA5QA5
900147329	Infraspinatus muscle	XA7E49
1319479755	Posterior cord of brachial plexus	XA1UT5
32156671	Subscapularis muscle	XA1QF1
1888702705	Pulmonary branches of vagus nerve	XA2KY5
1254968767	Vestibular nerve	XA1AL7
2028165478	Internal laryngeal nerve	XA6UK8
735810399	Lumbar plexus	XA1E79
98057805	Superior laryngeal nerve	XA2HA5
529928225	Presacral plexus	XA1JE5
426851658	Greater petrosal nerve	XA4W18
1110011206	Cochlear nerve	XA1QU6
1819911366	Ciliary ganglion	XA1SG6
510397860	Otic ganglion	XA2260
146699489	Sacral plexus	XA0929
1514747706	C5 level	XA3JA6
540933355	C3 level	XA3JF5
885000506	Submandibular ganglion	XA74N6
1068830395	Deep petrosal nerve	XA9CT5
1858554510	C6 level	XA4LT0
2075472868	Trigeminal nerve, ophthalmic branch	XA95Y8
6504103	C4 level	XA2MQ3
954976611	Pterygopalatine ganglion	XA0ER1
1513287692	C2 level	XA7852
732421605	C8 level	XA8965
800979883	L2 level	XA8X63
115159129	Temporal branch of the facial nerve	XA1VA9
680393177	Zygomatic branch of the facial nerve	XA7JD7
161520262	Chorda tympani	XA2BL2
1910503043	S2 level	XA8EL3
200875945	L1 level	XA6TL5
2075634047	S1 level	XA3407
1661210137	Buccal branch of the facial nerve	XA3A57
1700621186	C1 level	XA2K06
1826529298	Petrous ganglion	XA48Z8
1225723477	Trigeminal nerve, mandibular branch	XA1F17
442802430	Tympanic nerve	XA4Q30
1506687547	Nerve to the stapedius	XA69Y7
1067818265	Marginal mandibular branch of the facial nerve	XA1TY5
1518117721	Cervical branch of the facial nerve	XA5241
1095478649	S5 level	XA4L09
1734330325	Trigeminal nerve, maxillary branch	XA8KJ5
445897236	S4 level	XA2EF6
1028097866	T9 level	XA5T86
1195936681	T10 level	XA4QU1
141099474	T4 level	XA5UF4
1197590855	T3 level	XA7U15
1367446506	T1 level	XA17G6
1766683321	T7 level	XA79E1
1292474043	T6 level	XA5Q83
512318335	L5 level	XA86M5
33644078	T5 level	XA0D58
848627156	T8 level	XA0N76
1243042431	Cranial dura mater	XA9M51
536810562	Cranial arachnoid	XA6WL2
1542048790	L3 level	XA57M0
350291075	L4 level	XA1ZV5
820488289	T2 level	XA6GU9
2015825953	T11 level	XA9DV3
1054293526	S3 level	XA1VA6
1970850295	Spinal pia mater	XA8SH5
1370018052	C7 level	XA3NV2
1854252361	Aortic body and other paraganglia	
1982293177	Femoral branch of genitofemoral nerve	XA8N17
1626693707	Posterior auricular nerve	XA7F87
1143431981	Cranial pia mater	XA2T81
1753770831	Falx without further specification	XA09H1
511494648	Coccygeal glomus	XA6Y08
