diagnosis_id	attribute_id	is_required
571063415	1301318821	False
446504143	1301318821	False
438093865	1301318821	False
486754660	1301318821	False
40790611	1301318821	False
1000099724	1301318821	False
1616050398/unspecified	1301318821	False
1729182645	1301318821	False
1891056274	1301318821	False
102579169	1301318821	False
1584126244	1301318821	False
680227490	1301318821	False
2011033169	1301318821	False
702525006/unspecified	1301318821	False
963887455	1301318821	False
705015637	1301318821	False
389180444	1301318821	False
702525006/other	1301318821	False
1742380769	1301318821	False
1811140613	1301318821	False
526287100	1301318821	False
2048216430	1301318821	False
2058944823	1301318821	False
1788290685	1301318821	False
1720169408	1301318821	False
1738843761/other	1301318821	False
1738843761/unspecified	1301318821	False
1747496011	1301318821	False
1141137829	1301318821	False
1581599493	1301318821	False
1939292379	1301318821	False
1512142924	1301318821	False
1075154059	1301318821	False
808954959	1301318821	False
1475690810	1301318821	False
1617322056	1301318821	False
2074817491	1301318821	False
186920813	1301318821	False
1963207768	1301318821	False
1468530237	1301318821	False
631263622	1301318821	False
1515439945	1301318821	False
1613358778	1301318821	False
1988933820	1301318821	False
1632520399	1301318821	False
517546180	1301318821	False
1611980611/unspecified	1301318821	False
1070700011	1301318821	False
877055215	1301318821	False
585339631	1301318821	False
1611980611/other	1301318821	False
233404891	1301318821	False
1747901096	437215757	False
1747901096	2082570273	False
2043168717	437215757	False
2043168717	2082570273	False
594689864	2082570273	False
2082163425	1301318821	False
1267231647	1301318821	False
1587058820/unspecified	1301318821	False
1587058820/other	1301318821	False
868468606/other	437215757	False
420403478	437215757	False
868468606/unspecified	437215757	False
271753352	437215757	False
1848981072/other	437215757	False
1505896560	437215757	False
1108009158	2082570273	False
1848981072/unspecified	437215757	False
1367795006	437215757	False
576319925/unspecified	2082570273	False
1698769251	2082570273	False
941747836	437215757	False
1934946942	2082570273	False
828351769	2082570273	False
1249305608	2082570273	False
1011252191	2082570273	False
2000006803	2082570273	False
622473950/unspecified	437215757	False
1097949915	437215757	False
595794259	437215757	False
216184590	437215757	False
216184590	2082570273	False
358098078	437215757	False
635383150	437215757	False
680286863	437215757	False
1794400258	437215757	False
680965837	2082570273	False
1931984831	437215757	False
1740814254	437215757	False
1957497923	2082570273	False
1362564388	639052684	False
467851106	639052684	False
1445677015	639052684	False
983679911	639052684	False
1339046683	639052684	False
2094373978	639052684	False
242668079	639052684	False
67016273	639052684	False
117325330	639052684	False
1733785551	639052684	False
1396058823	639052684	False
644175396	639052684	False
74359553	639052684	False
108649610	639052684	False
1174677233	639052684	False
1641338379	639052684	False
1216860745	639052684	False
138830223	639052684	False
2018867701	639052684	False
932252448	639052684	False
1306902733	639052684	False
1915809570	639052684	False
1812673683	639052684	False
38772626	437215757	False
84696315	437215757	False
1994575727	437215757	False
1728336388	437215757	False
329843451	437215757	False
1906379782	437215757	False
1615303023	437215757	False
350929296	437215757	False
1899800963	437215757	False
1477285510	437215757	False
1770247378	437215757	False
930168266	437215757	False
1151315550	437215757	False
808648355	437215757	False
1379594332	437215757	False
647471267	437215757	False
1181181776	437215757	False
1138519351	437215757	False
567567304	437215757	False
972471072	437215757	False
2021737736	437215757	False
1216222450	437215757	False
1434006327	437215757	False
933285757	437215757	False
409913165	437215757	False
1549137962	437215757	False
613853022	437215757	False
617934780	437215757	False
1785559356	437215757	False
1389644558	1301318821	False
407837717	1301318821	False
687608148	437215757	False
1858611105	437215757	False
306989543	1301318821	False
1076572111	437215757	False
817961501	437215757	False
749366191	1301318821	False
931322230	437215757	False
187878755	437215757	False
556238712	437215757	False
89879962	437215757	False
1388909796	437215757	False
1955336341	437215757	False
1127188873	437215757	False
613158424	437215757	False
1147947746	437215757	False
1775185986	437215757	False
1290245394	437215757	False
427893169	437215757	False
644105245	437215757	False
1435162505	437215757	False
462967468	437215757	False
1988472502	437215757	False
1045761904	437215757	False
702136373	437215757	False
1269376888	437215757	False
1290462227	437215757	False
698427783	437215757	False
475068127	437215757	False
1561098618	437215757	False
944223468	437215757	False
1515174419	437215757	False
1057257351	437215757	False
768989984	437215757	False
764908542	437215757	False
1114464965	437215757	False
1220725973	437215757	False
772869714	437215757	False
1073189689	437215757	False
1285202555	437215757	False
693292345	437215757	False
1522294445	437215757	False
1276706989	437215757	False
1264239560	437215757	False
1368189778	437215757	False
2052637996	437215757	False
352104711	437215757	False
1252496602	437215757	False
1577033158	437215757	False
993179959	437215757	False
520086773	437215757	False
951341140	437215757	False
2017303841	437215757	False
786623214	437215757	False
100644933	437215757	False
337192240	437215757	False
1901258938	437215757	False
1744287420	437215757	False
1622439377	437215757	False
684223338	437215757	False
45906734	437215757	False
966920688	437215757	False
1980836817	437215757	False
1210575139	437215757	False
1743380755	437215757	False
406272668	437215757	False
324724293	437215757	False
1096898180	437215757	False
226039476	437215757	False
1748163362	437215757	False
2043954763	437215757	False
480218079	437215757	False
1869682763	437215757	False
171627999	437215757	False
2058029337	437215757	False
958986646	437215757	False
1478871059	437215757	False
467421366	437215757	False
2041641855	437215757	False
303566089	437215757	False
107880690	437215757	False
2123859232	437215757	False
1079621381	1301318821	False
110646208	437215757	False
864399177	437215757	False
1054267564	437215757	False
856598467	437215757	False
197862435	437215757	False
1553209190	437215757	False
1502182006	437215757	False
1277815767	437215757	False
752486039	437215757	False
1215327979	437215757	False
942670067	437215757	False
942670067	2082570273	False
355612100	1301318821	False
986576766	1301318821	False
442019384/other	1301318821	False
442019384/unspecified	1301318821	False
63666460	1301318821	False
304997495	1301318821	False
1719710858	1301318821	False
2003184099	1301318821	False
359540510	1301318821	False
1881533064	1301318821	False
76069495	1301318821	False
1172876400	1301318821	False
480928417	1301318821	False
1640200163	1301318821	False
1410216197	1301318821	False
2044833589	1301318821	False
800945476	1301318821	False
547578362	1301318821	False
1210287093	1301318821	False
423002561	1301318821	False
1118531333	1301318821	False
1348470541	1301318821	False
826670225	1301318821	False
1651102476	1301318821	False
2055720774	1301318821	False
979754709	1301318821	False
1251935150	1301318821	False
990494080	1301318821	False
644500343	1301318821	False
1544901926	1301318821	False
1991400753	1301318821	False
819644414	1301318821	False
2131977134	1301318821	False
1731312506	1301318821	False
131965197	1301318821	False
376183718	1301318821	False
673566475	1301318821	False
969101922	1301318821	False
1552457716	1301318821	False
1729842914	1301318821	False
1965082709/other	1301318821	False
160795619	1301318821	False
1100526834	1301318821	False
1625755389	1301318821	False
654289190	1301318821	False
1965082709/unspecified	1301318821	False
669033105	1301318821	False
1425921467	1301318821	False
267067189	1301318821	False
542147910	1301318821	False
1397617262	1301318821	False
1707654227	1301318821	False
1894406676/unspecified	1301318821	False
1103107484	1301318821	False
911859018/unspecified	1301318821	False
1071237724	1301318821	False
315445782	1301318821	False
1893076536	1301318821	False
1159416016	1301318821	False
1128819057	1301318821	False
5747278	1301318821	False
1299055263	1301318821	False
1078206702	1301318821	False
922082116	1301318821	False
1511346466	1301318821	False
1404966610	1301318821	False
75194057	1301318821	False
1718833206	1301318821	False
447433352	1301318821	False
1766185236	1301318821	False
855261561	1301318821	False
1630573405	1301318821	False
621800828	1301318821	False
2119272674	1301318821	False
316539081	1301318821	False
1120037543/unspecified	1301318821	False
554855119	1301318821	False
228504985	1301318821	False
1376721186/other	1301318821	False
477636850	1301318821	False
2121278989	1301318821	False
1758820365	1301318821	False
1376721186/unspecified	1301318821	False
456911769	1301318821	False
2090549892	1301318821	False
457240160	1301318821	False
924753077	1301318821	False
2033444200	1301318821	False
982190055	1301318821	False
147026376	1301318821	False
1872149350	1301318821	False
263421031	1301318821	False
986359233	1301318821	False
1047754165/other	1301318821	False
202249350	1301318821	False
257328375	1301318821	False
2121585750	1301318821	False
1047754165/unspecified	1301318821	False
2114917224	1301318821	False
553023050	1301318821	False
438747169	1301318821	False
1523960008	1301318821	False
1329624192	1301318821	False
799260051	1301318821	False
829904129	1301318821	False
516143029	1301318821	False
1416733250	1301318821	False
1420622006	1301318821	False
1804651352	1301318821	False
18290401	1301318821	False
1835004125	1301318821	False
1215780239	1301318821	False
1944522969	1301318821	False
943277182	1301318821	False
2020474091	1301318821	False
646030458	1301318821	False
928996536	1301318821	False
2001317057	1301318821	False
1192316229	1301318821	False
573511776	1301318821	False
843198888	1301318821	False
1402173281	1301318821	False
1168448278	1301318821	False
1575030483	1301318821	False
143112818	1301318821	False
116769728	1301318821	False
1944385475	1301318821	False
1122424959	1301318821	False
910919810	1301318821	False
552523392	1301318821	False
309852644	1301318821	False
665654763	1301318821	False
1140743847	1301318821	False
798353632	1301318821	False
1392526612	1301318821	False
1530443809	1301318821	False
1911344636	69890123	False
959493854	1301318821	False
459381514	1301318821	False
1694252775	69890123	False
685124533	1301318821	False
1399791513	69890123	False
367402464	1301318821	False
1256072522	1301318821	False
821359459	1301318821	False
751805133/other	1301318821	False
1551596364	1301318821	False
1302193697	1301318821	False
751805133/unspecified	1301318821	False
1127799824	69890123	False
170291672	69890123	False
1448983042	1301318821	False
488336723	1726150948	False
488336723	1301318821	False
1280712786/unspecified	69890123	False
1833969739	1301318821	False
1203447657	1301318821	False
712393740	1301318821	False
680322043	1301318821	False
1706880799/unspecified	1301318821	False
1540054175	1301318821	False
1096290580/unspecified	1301318821	False
795216992	1301318821	False
1705187418	1301318821	False
1800186673	1301318821	False
1244512758	1301318821	False
1048613131	1301318821	False
1096290580/other	1301318821	False
1880768829	437215757	False
1880768829	2082570273	False
1076472503	437215757	False
1076472503	2082570273	False
321031024	437215757	False
321031024	2082570273	False
933942548	437215757	False
933942548	2082570273	False
1993702070	437215757	False
1993702070	2082570273	False
1782854071	437215757	False
1782854071	2082570273	False
289288790	437215757	False
289288790	2082570273	False
1706880799/other	1301318821	False
2141866691	437215757	False
2141866691	2082570273	False
1208994223	437215757	False
1208994223	2082570273	False
60020204	437215757	False
60020204	2082570273	False
1688335563	437215757	False
1688335563	2082570273	False
1114084947	437215757	False
1114084947	2082570273	False
1319037463	437215757	False
1319037463	2082570273	False
319539586	437215757	False
319539586	2082570273	False
939020496	437215757	False
939020496	2082570273	False
1657561523	437215757	False
1657561523	2082570273	False
388522012	437215757	False
388522012	2082570273	False
335781572	437215757	False
335781572	2082570273	False
840242929	437215757	False
840242929	2082570273	False
1073801305	437215757	False
1073801305	2082570273	False
1097149029	437215757	False
1097149029	2082570273	False
1572219268	437215757	False
1572219268	2082570273	False
2122597235	437215757	False
2122597235	2082570273	False
841783587	437215757	False
841783587	2082570273	False
1963353887	1301318821	False
273525387	1301318821	False
613386023	1301318821	False
729040725	1301318821	False
55973654	1726150948	False
943760810	1726150948	False
1368993024	1726150948	False
733054261	1726150948	False
1523310462	437215757	False
265520344	1726150948	False
624707101	437215757	False
751815375	2082570273	False
151164685	2082570273	False
2004662188	2082570273	False
1817692200	2082570273	False
1225932792	2082570273	False
1257350274	2082570273	False
1243325964	2082570273	False
1199865735	2082570273	False
2122391178	2082570273	False
187475415	2082570273	False
1272950066	2082570273	False
1804725651	2082570273	False
1234867684	2082570273	False
413390388	2082570273	False
1096610811	2082570273	False
1304781461	2082570273	False
1117328023	2082570273	False
125269858	2082570273	False
1868214878	2082570273	False
442626161/unspecified	1726150948	False
911031711	1726150948	False
1387123558	2082570273	False
1203576957	2082570273	False
1074616655	2082570273	False
1882063107	2082570273	False
442626161/other	1726150948	False
341230363	1726150948	False
529993761	2082570273	False
979616305	2082570273	False
993397939	2082570273	False
1970105132	2082570273	False
1897729679	1726150948	False
1897729679	2082570273	False
770887951/other	1726150948	False
770887951/other	2082570273	False
611886666/unspecified	1726150948	False
2076509268	2082570273	False
769120660	1726150948	False
770887951/unspecified	1726150948	False
770887951/unspecified	2082570273	False
162912369	1726150948	False
162912369	2082570273	False
1042741519	1726150948	False
1042741519	2082570273	False
95444592	1726150948	False
95444592	2082570273	False
611886666/other	1726150948	False
73523461	1726150948	False
73523461	2082570273	False
593350276	1726150948	False
593350276	2082570273	False
899562275/unspecified	1726150948	False
899562275/unspecified	2082570273	False
2018938864	1726150948	False
2018938864	2082570273	False
1093888988/other	1726150948	False
1093888988/other	2082570273	False
587888926	2082570273	False
345593956	2082570273	False
952576649	1726150948	False
952576649	2082570273	False
259064684/other	1726150948	False
259064684/other	2082570273	False
153725862	1726150948	False
1093888988/unspecified	1726150948	False
1093888988/unspecified	2082570273	False
2115139779/unspecified	1726150948	False
1382905602	2082570273	False
576443306	2082570273	False
706027429	2082570273	False
821778817	2082570273	False
874093341	1726150948	False
124287231	2082570273	False
365490904	2082570273	False
309890020	2082570273	False
1085590500/unspecified	1726150948	False
1711167100	2082570273	False
1665071312	1726150948	False
1532193937	1726150948	False
1664681665	2082570273	False
620081214	2082570273	False
259064684/unspecified	1726150948	False
259064684/unspecified	2082570273	False
1199408153	2082570273	False
483890287	2082570273	False
786317416	2082570273	False
1085590500/other	1726150948	False
242445297	1726150948	False
242445297	2082570273	False
1818388016	1726150948	False
1818388016	2082570273	False
1802515677	1726150948	False
1802515677	2082570273	False
2131759194	2082570273	False
416233167	1726150948	False
416233167	2082570273	False
637470326/other	1726150948	False
637470326/other	2082570273	False
459795805	2082570273	False
1442607898	1726150948	False
1442607898	2082570273	False
754240547	2082570273	False
14156237	2082570273	False
637470326/unspecified	1726150948	False
637470326/unspecified	2082570273	False
852861053	1726150948	False
495078252	1726150948	False
495078252	2082570273	False
2043723510/unspecified	1726150948	False
2043723510/unspecified	2082570273	False
971259704	2082570273	False
1313054604	1726150948	False
1313054604	2082570273	False
561464015	1726150948	False
561464015	2082570273	False
327063242	1726150948	False
327063242	2082570273	False
956813047/other	1726150948	False
1780588137	1726150948	False
146897496	1726150948	False
146897496	2082570273	False
1843774992	1726150948	False
1843774992	2082570273	False
1548485475/other	1726150948	False
1548485475/other	2082570273	False
956813047/unspecified	1726150948	False
1548485475/unspecified	1726150948	False
1548485475/unspecified	2082570273	False
145623962	1726150948	False
424187633	1726150948	False
424187633	2082570273	False
500271427	1726150948	False
500271427	2082570273	False
685855644/unspecified	1726150948	False
685855644/unspecified	2082570273	False
548769328	437215757	False
548769328	2082570273	False
81235923	437215757	False
81235923	2082570273	False
990536354	437215757	False
990536354	2082570273	False
1921411839	2082570273	False
1545872287	2082570273	False
2030864077	2082570273	False
388411214	437215757	False
388411214	2082570273	False
900037931	437215757	False
900037931	2082570273	False
1803907695	437215757	False
1803907695	2082570273	False
958035642	2082570273	False
1748578425	437215757	False
1748578425	2082570273	False
231270764	437215757	False
231270764	2082570273	False
667243368	1726150948	False
667243368	2082570273	False
171698302	2082570273	False
1858528032	437215757	False
544549460	1726150948	False
544549460	2082570273	False
523988824	437215757	False
1779539865	437215757	False
1937985873	437215757	False
1805008807	437215757	False
2075495623	437215757	False
358542590	437215757	False
515690344	437215757	False
249426483	437215757	False
2054202062	437215757	False
1861294897	437215757	False
66037326	437215757	False
1594247995/unspecified	437215757	False
1894665029	437215757	False
2079785714	437215757	False
257577485	437215757	False
250015780	437215757	False
1592738794	437215757	False
1716279560	437215757	False
1352256487	437215757	False
1619223171	437215757	False
1594247995/other	437215757	False
1611501597	437215757	False
1541106712	437215757	False
7434502	437215757	False
800288201	437215757	False
672765054	437215757	False
1226344106	437215757	False
2060835178	437215757	False
728329238	437215757	False
1135624313	437215757	False
1971956076	437215757	False
535530573	437215757	False
1569084131	437215757	False
902925330	437215757	False
1117669833	437215757	False
552541643	437215757	False
1769203813	437215757	False
203863886	437215757	False
922849110	437215757	False
471897222	437215757	False
239192390	437215757	False
958688697	437215757	False
382089702	437215757	False
1745517194	437215757	False
1484511712	437215757	False
945349077	437215757	False
1776966116	437215757	False
1134304278	437215757	False
1801749525	437215757	False
1480391336	69890123	False
724972243	69890123	False
1172165889	437215757	False
909084390	437215757	False
563069302	437215757	False
1202682038	437215757	False
1134561565	437215757	False
493896839	437215757	False
342653771	437215757	False
364777682	437215757	False
1898428127	437215757	False
1986295220	437215757	False
727252860/unspecified	437215757	False
1736632543	437215757	False
229826357	437215757	False
1056151394	437215757	False
1385526920	437215757	False
1296160722	437215757	False
1538808564	437215757	False
1731446623	437215757	False
133415463	437215757	False
145732133	437215757	False
2034325754	437215757	False
343716294	437215757	False
77556382	437215757	False
1264261239	437215757	False
285923034	437215757	False
1637396587	437215757	False
540964368	437215757	False
541438270	437215757	False
1622587867	437215757	False
1488350448/other	437215757	False
1229857315	2082570273	False
1008557762	2082570273	False
411422080	2082570273	False
1495469029	2082570273	False
1733024563	2082570273	False
1488350448/unspecified	437215757	False
672241274	2082570273	False
1147953787	437215757	False
1066221755	2082570273	False
1765384833	2082570273	False
2081337398	2082570273	False
231282695	2082570273	False
803236221	2082570273	False
1276385616	2082570273	False
2053317966	2082570273	False
1187459659	437215757	False
982527403	2082570273	False
1487908008	2082570273	False
1023260883	2082570273	False
838809865	2082570273	False
2055658974	2082570273	False
472422018	2082570273	False
387162011	437215757	False
596443103	437215757	False
1230041477/unspecified	437215757	False
2048486015	437215757	False
1230041477/other	437215757	False
617561270	2082570273	False
617561270	437215757	False
92988960	2082570273	False
1932151457	2082570273	False
897257355	2082570273	False
1084292542	2082570273	False
1662746677	437215757	False
1662746677	2082570273	False
895420229	437215757	False
769734226	437215757	False
769734226	2082570273	False
371763541	437215757	False
371763541	2082570273	False
1203854229	437215757	False
1203854229	2082570273	False
1501150097	437215757	False
1501150097	2082570273	False
1188200871	437215757	False
1097005205	437215757	False
1011901523	437215757	False
403411521	437215757	False
1797013204	437215757	False
1892858320	437215757	False
2099653030	437215757	False
1502033208	437215757	False
146403129	437215757	False
997265608	437215757	False
739832747	437215757	False
2098162508	437215757	False
188939084	437215757	False
1272641957	437215757	False
896033658	437215757	False
1515545517	437215757	False
406593813	437215757	False
1881624420	437215757	False
791258169	437215757	False
1879969162	437215757	False
34443898	437215757	False
93440791	437215757	False
1758979353	437215757	False
1464773671	437215757	False
1383760857	437215757	False
1562155795	437215757	False
679697808	437215757	False
1248991996	437215757	False
2088729289	437215757	False
1426500007	437215757	False
860740244	437215757	False
1490194643	437215757	False
973052952	437215757	False
1372452458	437215757	False
1188174857	437215757	False
1155335537	437215757	False
312684234	437215757	False
1521902246	437215757	False
1507510815	437215757	False
18497836	437215757	False
684421402	437215757	False
63585047	437215757	False
1297257549	437215757	False
1346439976	437215757	False
1309355723	437215757	False
416405628	437215757	False
1214692275	437215757	False
1489849469	437215757	False
213679808	437215757	False
1559160289	437215757	False
1016042804	437215757	False
574502222	1726150948	False
1766840660	437215757	False
256878807	437215757	False
868648627	1726150948	False
1883749877	437215757	False
753889027	437215757	False
825742554	1726150948	False
1935203065/other	437215757	False
119289720	437215757	False
574648458	437215757	False
705608837	437215757	False
727651889	437215757	False
1935203065/unspecified	437215757	False
476391827/unspecified	1726150948	False
476391827/other	1726150948	False
53686342	1726150948	False
1181120673/unspecified	437215757	False
1181120673/unspecified	2082570273	False
1938116176	437215757	False
1938116176	2082570273	False
1092991948/other	437215757	False
1037488079	437215757	False
1486684763	437215757	False
741364388	437215757	False
1092991948/unspecified	437215757	False
420883370	437215757	False
420883370	2082570273	False
709047082	437215757	False
709047082	2082570273	False
1650709285	437215757	False
1650709285	2082570273	False
146013594	437215757	False
146013594	2082570273	False
1181120673/other	437215757	False
1181120673/other	2082570273	False
1460844182	437215757	False
1460844182	2082570273	False
109033803	437215757	False
1873982884	437215757	False
905570639	437215757	False
303545563	437215757	False
611750797	437215757	False
626563645	437215757	False
1848472780/unspecified	437215757	False
1848472780/other	437215757	False
357187319	437215757	False
1884887987	437215757	False
1384028266	437215757	False
141670656	437215757	False
1088295491	437215757	False
371596818	437215757	False
375406584	437215757	False
565526380	437215757	False
716935072	2082570273	False
461412451	437215757	False
780000914	2082570273	False
980970745	437215757	False
2097835090	437215757	False
259445340	2082570273	False
1316031944	437215757	False
79738335	437215757	False
525060016	437215757	False
931582784	437215757	False
389125444	437215757	False
645396827	437215757	False
987079843	437215757	False
862390848	437215757	False
725907799	437215757	False
1781535490	437215757	False
1704920593	437215757	False
25782079	437215757	False
345609254	437215757	False
416227453	437215757	False
866330704	437215757	False
1237790399	437215757	False
1225495745	437215757	False
480352798	437215757	False
418884987	437215757	False
1474425113	437215757	False
411186052	437215757	False
1883280793	437215757	False
1670701260	437215757	False
1957660283	437215757	False
270656844	437215757	False
1042125712	437215757	False
1349869019	437215757	False
449267760	437215757	False
1889889545	437215757	False
1367810857	437215757	False
1040173483	437215757	False
669740758	437215757	False
961777362	437215757	False
401721268	437215757	False
945079692	437215757	False
384188880	437215757	False
552663946	437215757	False
1979405442	437215757	False
1956341906	437215757	False
1758486982/unspecified	437215757	False
1305150225	437215757	False
1758486982/other	437215757	False
719980568	437215757	False
1921163394	437215757	False
165801267	437215757	False
1532389143	437215757	False
199296218	437215757	False
248851240	437215757	False
1790881921	437215757	False
784966026	437215757	False
1367950759	437215757	False
429710458	437215757	False
2052942809	437215757	False
1162426211	437215757	False
1942262167	437215757	False
1826392765	437215757	False
2139929783	437215757	False
2045675147	437215757	False
884220457	437215757	False
1105682122	437215757	False
82833672	437215757	False
833179449	437215757	False
1585950841	437215757	False
1580466080	437215757	False
125132474	437215757	False
1207800175	437215757	False
106649354	437215757	False
1479094331	437215757	False
312157648	437215757	False
762989786	437215757	False
732707075	437215757	False
170510163	437215757	False
445142251	437215757	False
1358363490	437215757	False
1329578797	437215757	False
546416765	437215757	False
880318551	437215757	False
170169208	437215757	False
1231996678	437215757	False
369829463	437215757	False
1301354972	437215757	False
1022427545	437215757	False
1440930247	437215757	False
1892318357	437215757	False
1956668309	437215757	False
841017462	1726150948	False
841017462	2082570273	False
1466639844	1726150948	False
1466639844	2082570273	False
474902557	1726150948	False
474902557	2082570273	False
1600219939	1726150948	False
1600219939	2082570273	False
1011332383	1726150948	False
1011332383	2082570273	False
1964795960	1726150948	False
1964795960	2082570273	False
711677390	1726150948	False
711677390	2082570273	False
1030818265	1726150948	False
1030818265	2082570273	False
364410074	1726150948	False
364410074	2082570273	False
1596138435	1726150948	False
1596138435	2082570273	False
973503498	1726150948	False
973503498	2082570273	False
577724120	1726150948	False
577724120	2082570273	False
1015943650	1726150948	False
1015943650	2082570273	False
438028710	1726150948	False
438028710	2082570273	False
605629568	1726150948	False
605629568	2082570273	False
753457166	1726150948	False
753457166	2082570273	False
1779929269	1726150948	False
1779929269	2082570273	False
1480952049	1726150948	False
1480952049	2082570273	False
704667586	1726150948	False
704667586	2082570273	False
1708025148	437215757	False
169661808	1726150948	False
169661808	2082570273	False
2131616109	1726150948	False
2131616109	2082570273	False
1030339759	1726150948	False
1030339759	2082570273	False
431943246	437215757	False
912272192	437215757	False
1766294259	437215757	False
1612525614	437215757	False
1612525614	639052684	False
89587132	437215757	False
89587132	639052684	False
1024154490/unspecified	437215757	False
1024154490/unspecified	639052684	False
779395402	437215757	False
779395402	639052684	False
1258650683	437215757	False
1258650683	639052684	False
1912319301	437215757	False
1912319301	639052684	False
347103441	437215757	False
347103441	639052684	False
1689714965	437215757	False
1689714965	639052684	False
1043303674	437215757	False
1043303674	639052684	False
1480627948	437215757	False
1480627948	639052684	False
801706385	437215757	False
801706385	639052684	False
963399569	437215757	False
963399569	639052684	False
1546093061	437215757	False
1546093061	639052684	False
680186620	437215757	False
680186620	639052684	False
1304502126	437215757	False
1304502126	639052684	False
1601698397	437215757	False
1601698397	639052684	False
1714052626	437215757	False
1714052626	639052684	False
732824952	437215757	False
732824952	639052684	False
1734922521	437215757	False
1734922521	639052684	False
1533297008	437215757	False
1533297008	639052684	False
1250089989	437215757	False
1250089989	639052684	False
268364503	437215757	False
268364503	639052684	False
1229452918	437215757	False
1229452918	639052684	False
568046681	639052684	False
44932404	437215757	False
44932404	639052684	False
1245083795	437215757	False
1245083795	639052684	False
1323682030/unspecified	437215757	False
1323682030/unspecified	639052684	False
1024154490/other	437215757	False
1024154490/other	639052684	False
1130340526	639052684	False
1176185297/unspecified	437215757	False
1176185297/unspecified	639052684	False
1176185297/other	437215757	False
1176185297/other	639052684	False
1323682030/other	437215757	False
1323682030/other	639052684	False
1793373391	437215757	False
928893749	437215757	False
104385220	437215757	False
1511777595	437215757	False
1258963089	437215757	False
1924288929	437215757	False
253067117	437215757	False
1274001409	437215757	False
512298146	437215757	False
2009877168	437215757	False
212797185	437215757	False
257168244	437215757	False
1373234812	437215757	False
540478625	437215757	False
425210405	437215757	False
867358935	437215757	False
128040504	437215757	False
1461116407	437215757	False
597539313	437215757	False
1727868570	437215757	False
1360354306	437215757	False
1825043642	437215757	False
79647453	437215757	False
881637719	437215757	False
1378021897	437215757	False
1177361994	437215757	False
43431231	437215757	False
863920809	437215757	False
325249029	437215757	False
1388776089	437215757	False
122118737	437215757	False
76943411	437215757	False
1997108130	437215757	False
1455309767	2082570273	False
2097276976/other	2082570273	False
958353326	2082570273	False
2097276976/unspecified	2082570273	False
1539127142	437215757	False
2119772236	437215757	False
990969293	437215757	False
1919545587	437215757	False
1870935966	437215757	False
1521135878	2082570273	False
266684235	2082570273	False
1789925472	437215757	False
214476774	437215757	False
1528565412/unspecified	437215757	False
996997454	437215757	False
737355413	437215757	False
800153181/unspecified	2082570273	False
2004688527	2082570273	False
1872503107	437215757	False
484945214	437215757	False
484945214	2082570273	False
9391742	437215757	False
9391742	2082570273	False
1384400156	2082570273	False
643345953	1726150948	False
298553183	1726150948	False
1774373960	437215757	False
197837497	437215757	False
1958585593	437215757	False
381004294	437215757	False
1749380216	437215757	False
817083385	437215757	False
1388035334	437215757	False
1087633763	437215757	False
360314812	437215757	False
1622455549	437215757	False
1097060209	437215757	False
1693243987	437215757	False
356237150	437215757	False
1975622558	437215757	False
534902363	437215757	False
963199438	437215757	False
909455824	437215757	False
1266682276	437215757	False
668049866	437215757	False
1924601193	437215757	False
1162946357	437215757	False
1735404787	437215757	False
1812985197	437215757	False
280584458	437215757	False
1646818382	437215757	False
1942807628	437215757	False
1138117934	437215757	False
927908077	437215757	False
230973227	437215757	False
589586091	437215757	False
2089849930	437215757	False
1389016182	437215757	False
325874195	437215757	False
2040839096	437215757	False
628622962	437215757	False
878951082	437215757	False
126173753	437215757	False
2053091267	437215757	False
43527977	437215757	False
703996137	437215757	False
103782570	437215757	False
223363382	437215757	False
593467801	437215757	False
1463326952	437215757	False
618602239	437215757	False
607839855	437215757	False
1432580606	437215757	False
361789721	437215757	False
1427683020	437215757	False
348025001	437215757	False
1907993182	437215757	False
826974905	437215757	False
1728803692	437215757	False
384145841	437215757	False
1680610842	437215757	False
1323283705	437215757	False
69687028	437215757	False
69687028	2082570273	False
1261714675	437215757	False
1216904933	437215757	False
2084213250	2082570273	False
1033655397	2082570273	False
727010342	2082570273	False
851453031	2082570273	False
946127333	2082570273	False
1755866392	2082570273	False
671737891	2082570273	False
688825213	2082570273	False
1402966078	2082570273	False
1889827237	437215757	False
645632401	2082570273	False
731510360	2082570273	False
1996667600	2082570273	False
706508102	2082570273	False
2051993115	2082570273	False
1495761502	2082570273	False
144565066	2082570273	False
1001021600	2082570273	False
1935891380	2082570273	False
791173820	2082570273	False
1192760234	2082570273	False
742715905	2082570273	False
980697601	2082570273	False
1641213149	2082570273	False
544484026	2082570273	False
1134693278	437215757	False
1429189401	437215757	False
889130863	437215757	False
1468757965	2082570273	False
1189755752	2082570273	False
374765210	2082570273	False
1740151879	2082570273	False
1127268923	2082570273	False
1370800891	437215757	False
1737612969	2082570273	False
693349719	437215757	False
1130514407	2082570273	False
1343994188	2082570273	True
19182249	2082570273	False
343691629	2082570273	False
1426457254	2082570273	False
1759664954	437215757	False
1759664954	2082570273	False
356971565	2082570273	False
1457092071	2082570273	False
88597691	2082570273	False
1975963579	2082570273	False
248006617	2082570273	False
1157542233	2082570273	False
1944772274	2082570273	False
2052188597	2082570273	False
1871672644/other	2082570273	False
1417349585	2082570273	False
895810325	2082570273	False
1759582222	2082570273	False
1495825970	2082570273	False
1614241774	2082570273	False
1835280399	2082570273	False
